_id,app_name,user_score,user_date,user_comments,evaluation
662f0a3773f7ce16925e766f,tripadvisor,5,2015년 12월 27일,지도부터 길찾기까지 여행시작부터 여행 중까지 꼭 필요한앱,
662f0a3773f7ce16925e7670,tripadvisor,5,2015년 12월 24일,우선 이걸로 대강 스캔하고 네이버 블로거 리뷰 보면 굿 ㅎ,
662f0a3773f7ce16925e7671,tripadvisor,5,2015년 12월 19일,여행의 유익한 정보를 얻을수 있어서 편리하고 좋음,1
662f0a3773f7ce16925e7672,tripadvisor,5,2015년 12월 31일,자세하게 설명되어있고 리뷰도 좋네요ㅎ,
662f0a3773f7ce16925e7673,tripadvisor,4,2015년 12월 23일,어디를 가시던 보세요. 도와주죠.,
662f0a3773f7ce16925e7674,tripadvisor,5,2015년 12월 25일,아주 유용하게 잘 애용하고 있어요.,
662f0a3773f7ce16925e7675,tripadvisor,5,2015년 12월 17일,여행가서 유용하게 잘 썼습니다.,
662f0a3773f7ce16925e7676,tripadvisor,5,2015년 12월 25일,좋아요. 해외여행필수앱!,1
662f0a3773f7ce16925e7677,tripadvisor,5,2015년 12월 21일,쉽고 편하게 리뷰까지 참고할수 있어 좋네요,
662f0a3773f7ce16925e7678,tripadvisor,5,2015년 12월 31일,여행정보가 많은 도움이되네요,
662f0a3773f7ce16925e7679,tripadvisor,5,2015년 12월 25일,많이좋은것같아요...강추합니다,
662f0a3773f7ce16925e767a,tripadvisor,5,2015년 12월 28일,다른사람들설명보고깔앗는데 갠춘한듯,
662f0a3873f7ce16925e767b,tripadvisor,5,2016년 1월 7일,It was very useful when i went on a trip to Vietnam. I will use this app whenever i go!,
662f0a3873f7ce16925e767c,tripadvisor,5,2016년 1월 1일,"좋내요, 늦게 알은게 후회될정도로",
662f0a3873f7ce16925e767d,tripadvisor,5,2015년 12월 25일,여행지 찾아보기가정말쉬워요,
662f0a3873f7ce16925e767e,tripadvisor,5,2015년 12월 30일,예약편하고좋네요!,
662f0a3873f7ce16925e767f,tripadvisor,5,2015년 12월 16일,해외여행의 길잡이! *^^*,
662f0a3873f7ce16925e7680,tripadvisor,4,2015년 12월 14일,Esay to find worth information regarding of travel,
662f0a3873f7ce16925e7681,tripadvisor,5,2015년 12월 24일,정보앱임돠 강추!!,
662f0a3873f7ce16925e7682,tripadvisor,5,2015년 12월 19일,상세한 여행정보!,
662f0a3873f7ce16925e7683,tripadvisor,5,2015년 12월 17일,필요한 정보를 잘 제공함,
662f0a3873f7ce16925e7684,tripadvisor,5,2016년 1월 1일,여행앱중 최고인듯,
662f0a3873f7ce16925e7685,tripadvisor,4,2016년 1월 5일,잘이용했습니당,
662f0a3873f7ce16925e7686,tripadvisor,5,2015년 12월 23일,여행갈 땐 항상 이용해요,
662f0a3873f7ce16925e7687,tripadvisor,5,2015년 12월 28일,여행정보가 가득하네요,
662f0a3873f7ce16925e7688,tripadvisor,5,2016년 1월 4일,좋네요~^^,
662f0a3873f7ce16925e7689,tripadvisor,5,2015년 12월 26일,여행갈껀데 기대되네요 ㅎㅎ,
662f0a3873f7ce16925e768a,tripadvisor,5,2015년 12월 19일,Big help.....,
662f0a3873f7ce16925e768b,tripadvisor,5,2015년 12월 23일,이만한게없지,
662f0a3873f7ce16925e768c,tripadvisor,5,2015년 12월 31일,말이필요 없슴다,
662f0a3873f7ce16925e768d,tripadvisor,4,2015년 12월 25일,It is very helpful.,
662f0a3873f7ce16925e768e,tripadvisor,5,2015년 12월 29일,너무좋아요,
662f0a3973f7ce16925e768f,tripadvisor,5,2015년 12월 22일,정말좋아요,
662f0a3973f7ce16925e7690,tripadvisor,5,2015년 12월 19일,아주많이,
662f0a3973f7ce16925e7691,tripadvisor,5,2015년 12월 18일,너무좋아요,
662f0a3973f7ce16925e7692,tripadvisor,5,2015년 12월 27일,아주 좋음,
662f0a3973f7ce16925e7693,tripadvisor,5,2015년 12월 26일,ㄱㅜㄷ,
662f0a3973f7ce16925e7694,tripadvisor,5,2015년 12월 17일,맛집찾기,
662f0a3973f7ce16925e7695,tripadvisor,5,2015년 12월 19일,좋아요,
662f0a3973f7ce16925e7696,tripadvisor,5,2016년 1월 5일,좋습니다,
662f0a3973f7ce16925e7697,tripadvisor,5,2015년 12월 14일,멀 좋은,
662f0a3973f7ce16925e7698,tripadvisor,5,2015년 12월 13일,명불허전,
662f0a3973f7ce16925e7699,tripadvisor,5,2016년 7월 16일,요,
662f0a3973f7ce16925e769a,tripadvisor,5,2015년 12월 31일,Strongly recommend when u find a good food,
662f0a3973f7ce16925e769b,tripadvisor,5,2015년 12월 22일,Frequently used for searching restaurant and tour sites,
662f0a3973f7ce16925e769c,tripadvisor,5,2015년 12월 19일,킹,
662f0a3973f7ce16925e769d,tripadvisor,5,2015년 12월 22일,보기쉽네요,
662f0a3973f7ce16925e769e,tripadvisor,5,2016년 1월 8일,굳굳굳,
662f0a3973f7ce16925e769f,tripadvisor,4,2015년 12월 14일,Good!,
662f0a3973f7ce16925e76a0,tripadvisor,5,2015년 12월 25일,Very good!,
662f0a3973f7ce16925e76a1,tripadvisor,5,2015년 12월 24일,Good.,
662f0a3973f7ce16925e76a2,tripadvisor,5,2015년 12월 31일,Good,
662f0a3973f7ce16925e76a3,tripadvisor,5,2016년 1월 4일,너무좋아여,
662f0a3a73f7ce16925e76a4,tripadvisor,5,2015년 12월 10일,tripadvisor is really helpful and useful planning trips. it is very informative with the numerous info about traveling. I really like it and find it extra useful and it is easy to use !!,
662f0a3a73f7ce16925e76a5,tripadvisor,4,2015년 12월 11일,Good,
662f0a3a73f7ce16925e76a6,tripadvisor,4,2015년 12월 9일,정말 유용한 어플이네요! 인터넷 익스플로러에서 둘러보다가 너무 좋아 어플 다운받았는데 어플은 실행하면 바로 경고창과 함께 꺼져버리네요ㅠ 2주뒤 해외여행에서 정말 유용하게 쓸수있을것같은데.. 방법이없는지요?ㅠ,1
662f0a3a73f7ce16925e76a7,tripadvisor,5,2015년 12월 9일,한국서비스에서는 차별이 있는 것 같은.. 포럼서비스는 영문에서만 가능하고 .. 리스트업을 하는건 좋지만 단란주점 학원까지 식당으로 등록이 되는건 좀.. 해외여행시 제일 많이 사용하는 앱이고 애착이 많은 앱이지만.. 많이 쓰다보니 조금씩 아쉬운점들이.. ^^,
662f0a3a73f7ce16925e76a8,tripadvisor,5,2015년 12월 8일,2016년 허니문을가기위해 읽어보고있는데 세계인들의 리뷰까지 총정리돼있어 객관적지표를알수있고 사진자료와 여행팁도 풍부한 꿀잼필독앱,
662f0a3a73f7ce16925e76a9,tripadvisor,3,2015년 12월 8일,홍보가 아닌 신뢰받는 어플 되길 바랍니디,
662f0a3a73f7ce16925e76aa,tripadvisor,5,2015년 12월 7일,여러나리의 사림이 객관적으로 작성한 리뷰 번역이 조금만 부드러웠으면 굉장한 앱이 될거 같읍니다,
662f0a3a73f7ce16925e76ab,tripadvisor,4,2015년 12월 8일,여행갈때마다 기준이되는듯,
662f0a3a73f7ce16925e76ac,tripadvisor,5,2015년 12월 6일,정보가 다양해서 유용하게 잘 쓰고있어요^^,
662f0a3a73f7ce16925e76ad,tripadvisor,5,2015년 12월 6일,ㄹㅇ꿀정봅니다 작년엔음식점찾느라 갖은고생다햇는데 트립어드바이저로는 한ㅋ방ㅋ,
662f0a3a73f7ce16925e76ae,tripadvisor,4,2015년 12월 12일,좋은정보 많은 어플인거같아요~^^,
662f0a3a73f7ce16925e76af,tripadvisor,5,2015년 12월 7일,아주 유익하게 사용하고 있습니다 강력 추천,
662f0a3a73f7ce16925e76b0,tripadvisor,5,2015년 12월 6일,지도에수많은후기들최고으뜸입니다,
662f0a3a73f7ce16925e76b1,tripadvisor,5,2015년 12월 5일,정보보기도 좋아요~~^^,1
662f0a3a73f7ce16925e76b2,tripadvisor,5,2015년 12월 12일,자유여행 최고 어플!!,
662f0a3a73f7ce16925e76b3,tripadvisor,5,2015년 12월 8일,좋아요,
662f0a3a73f7ce16925e76b4,tripadvisor,5,2015년 12월 9일,굿,
662f0a3a73f7ce16925e76b5,tripadvisor,5,2015년 12월 7일,좋습니다,
662f0a3a73f7ce16925e76b6,tripadvisor,5,2015년 12월 6일,굿,
662f0a3b73f7ce16925e76b7,tripadvisor,5,2015년 12월 9일,App realmente util!,
662f0a3b73f7ce16925e76b8,tripadvisor,5,2015년 12월 8일,good~,
662f0a3b73f7ce16925e76b9,tripadvisor,1,2015년 12월 4일,이건 먼데 내 앱에 있는거지,1
662f0a3b73f7ce16925e76ba,tripadvisor,5,2015년 12월 4일,다수 대중의 힘을 보여주는 엡입니다,
662f0a3b73f7ce16925e76bb,tripadvisor,5,2015년 12월 4일,간략하며세련되어요,
662f0a3b73f7ce16925e76bc,tripadvisor,5,2015년 12월 4일,최고에요!!!,
662f0a3b73f7ce16925e76bd,tripadvisor,4,2015년 11월 30일,해외여행자라면 필수어플,1
662f0a3b73f7ce16925e76be,tripadvisor,1,2015년 11월 14일,다른 언어의 평가는 어떻게 보는거죠? 모바일사이트에서 볼 수있었는데 5개 평가 더보기를 누루면 앱을 다운로드 받던지 모바일사이트로 보라는 팝업이 나오는데 앱에는 한국어 평가만 나오고 모바일사이트가면 처음 3개 평가만 볼 수있네요.,1
662f0a3b73f7ce16925e76bf,tripadvisor,5,2015년 12월 1일,맵과 연동. 상세정보등 무거운 책 필요 없음,
662f0a3b73f7ce16925e76c0,tripadvisor,4,2015년 12월 3일,굳,
662f0a3b73f7ce16925e76c1,tripadvisor,2,2015년 11월 15일,사용설명,
662f0a3b73f7ce16925e76c2,tripadvisor,5,2015년 11월 27일,Great!,
662f0a3b73f7ce16925e76c3,tripadvisor,5,2015년 11월 4일,해외에서 국내 포털로 맛집 검색했다가 한국인들만 득시글거리고 맛은 별로인 경험들 있으실 거에요. 트립어드바이저는 전세계 사람들이 이용하는 앱이라 여기서 100인 이상 평이 괜찮은 곳은 실패한 적이 거의 없습니다. 숙소 위치 정할 때도 가고 싶은 관광명소 검색한 뒤에 주변 숙소 검색하면 유용합니다.,1
662f0a3b73f7ce16925e76c4,tripadvisor,4,2015년 11월 3일,I have cellphone and 2 Tablets (nexus7 and galaxy tab). I can download offline city guide in cellphone. but can't download any offline city guide via my tablets(both of them). tablet version app works online mode only?,
