"소재지(시군구)별(1)",소재지(시군구)별(2),2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022
"소재지(시군구)별(1)",소재지(시군구)별(2),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%),전체인구(A) (명),용도지역기준 (명),용도지역기준 (명),행정구역기준 (명),행정구역기준 (명),도시지역 인구비율 (%),도시지역 인구비율 (%)
"소재지(시군구)별(1)",소재지(시군구)별(2),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100),소계,도시인구(B),비도시인구(C=A-B),도시인구(D),농촌인구(E=A-D),용도지역 인구기준(B/A*100),행정구역 인구기준(D/A*100)
"대구광역시",소계,2385412,2380498,4914,2355083,30329,99.79,98.73,2363691,2359056,4635,2332955,30736,99.80,98.70
"대구광역시",중구,74791,74791,0,74791,0,100.00,100.00,80199,80199,-,80199,-,100.00,100.00
"대구광역시",동구,341436,336553,4883,341436,0,98.57,100.00,339530,334909,4621,339530,-,98.64,100.00
"대구광역시",서구,164528,164528,0,164528,0,100.00,100.00,159827,159827,-,159827,-,100.00,100.00
"대구광역시",남구,143175,143175,0,143175,0,100.00,100.00,141519,141519,-,141519,-,100.00,100.00
"대구광역시",북구,437008,437008,0,437008,0,100.00,100.00,430912,430912,-,430912,-,100.00,100.00
"대구광역시",수성구,417097,417097,0,417097,0,100.00,100.00,411553,411553,-,411553,-,100.00,100.00
"대구광역시",달서구,544926,544926,0,544926,0,100.00,100.00,536989,536989,-,536989,-,100.00,100.00
"대구광역시",달성군,262451,262420,31,232122,30329,99.99,88.44,263162,263148,14,232426,30736,99.99,88.32
"인천광역시",소계,2948375,2881117,67258,2882962,65413,97.72,97.78,2967314,2899766,67548,2901418,65896,97.72,97.78
"인천광역시",중구,143633,143633,0,143633,0,100.00,100.00,152931,152931,-,152931,-,100.00,100.00
"인천광역시",동구,61486,61486,0,61486,0,100.00,100.00,58999,58999,-,58999,-,100.00,100.00
"인천광역시",미추홀구,407464,407464,0,407464,0,100,100,406004,406004,-,406004,-,100,100
"인천광역시",연수구,389644,389644,0,389644,0,100.00,100.00,385796,385796,-,385796,-,100.00,100.00
"인천광역시",남동구,518272,518272,0,518272,0,100.00,100.00,506181,506181,-,506181,-,100.00,100.00
"인천광역시",부평구,486765,486765,0,486765,0,100.00,100.00,489118,489118,-,489118,-,100.00,100.00
"인천광역시",계양구,295696,295696,0,295696,0,100.00,100.00,288856,288856,-,288856,-,100.00,100.00
"인천광역시",서구,555380,555380,0,555380,0,100.00,100.00,589013,589013,-,589013,-,100.00,100.00
"인천광역시",강화군,69693,22777,46916,23044,46649,32.68,33.07,69803,22868,46935,22940,46863,32.76,32.86
"인천광역시",옹진군,20342,0,20342,1578,18764,0.00,7.76,20613,-,20613,1580,19033,-,7.67
"광주광역시",소계,1441611,1441611,0,1441611,0,100.00,100.00,1431050,1431050,-,1431050,-,100.00,100.00
"광주광역시",동구,103470,103470,0,103470,0,100.00,100.00,105909,105909,-,105909,-,100.00,100.00
"광주광역시",서구,291231,291231,0,291231,0,100.00,100.00,287401,287401,-,287401,-,100.00,100.00
"광주광역시",남구,215575,215575,0,215575,0,100.00,100.00,212379,212379,-,212379,-,100.00,100.00
"광주광역시",북구,427114,427114,0,427114,0,100.00,100.00,424707,424707,-,424707,-,100.00,100.00
"광주광역시",광산구,404221,404221,0,404221,0,100.00,100.00,400654,400654,-,400654,-,100.00,100.00
"대전광역시",소계,1452251,1452251,0,1452251,0,100.00,100.00,1446072,1446072,-,1446072,-,100.00,100.00
"대전광역시",동구,222222,222222,0,222222,0,100.00,100.00,219751,219751,-,219751,-,100.00,100.00
